"ID","click"
"34-6037d83798144fae8325aebc7ce7b1d6",0
"34-15191e1363cb46c2b4b3e2e26e2b4d8d",0
"140-F67E945079E8FDD221C9885B1A4C608F",0
"10-59696F326C939A0503902120EFBF0C6B",0
"34-aaa5bf57490a4304ab2c2206067341e2",0
"34-31a11f4c940e4637b01c8535ad420457",0
"34-55f2eeee68af44a98b2fcefcfc012cc6",0
"10-8BA7D86F7A31F209D654D33F68F6C449",0
"34-d6d30db3419549f0b6e51b5389094a9f",1
"140-8D28B3C368AEC8B0842D163DEF22268C",0
"34-29db893a53e446b980ba164fb72ea934",0
"9-80D4E8D7278E4C9FDB420DE325BD6970",0
"34-2b3629748bcb4b00983c3dc7f34dd0d0",0
"34-8ad58534488b4557ae628837ed2b98c4",1
"34-373ca9b9048c4616956f5656e86c6f32",0
"34-8823556d89274e8d84f40d6800f050f0",0
"34-cd17c66e9fde426e8130d6db3e0699d1",0
"34-b6417d756f4840058998b00b0b15ce02",0
"140-BFC6E81687EDD04A02F88D6A4F37D52C",0
"10-9B2E405E34373849ED879F784342686E",0
"140-399616287010E61BC315C792CF40350F",0
"10-AB988B04C7C79109B260F1B2E02ECC2D",0
"10-6229D239BC1B10EDD1B5F2427D858281",0
"10-9F6E838964B38D4021B44B47F5F6BD46",0
"10-BE91318C43898076C66ECBE0D721A5F3",0
"34-5f90f12f6dfe4e6996b678e34ca4a5c3",1
"10-045763804F6A530078F3468DC26C66AC",0
"34-3662e36bdb804651aeac3b33b6d7a7f8",1
"10-E980093F2D3A996B99FE7AFADAE951A7",0
"140-FEBDBCC40418D45064AAEEDB2B6D4D72",0
"140-87F9BADAE650B18CCB154608D1A6C147",0
"9-E1E0A6E23F0BC39B6CC11F56AEE74520",0
"9-559D12AD7921354BEBA96F19423BD5F9",0
"10-98F4966DE67390F7F52322A61ACF5205",0
"140-510F4E2BC3C60DAC1154FFDADE3C0F44",0
"34-e7dfe324e91b47eb84617f142e0a8ab6",0
"34-d1f48a10c5bc438ebb6ccfc3d5192691",1
"34-c396742d8cbc45829e74cb7bb1f7677b",0
"34-62a0729988bd4e61949297c3099404eb",1
"10-B298A194BF38E76A912AB12BF50AC79D",0
"34-b49354233fe042258d79c9e6927edb07",0
"34-969cce3d246941488091762a0cba758f",0
"10-181859DB36F852A9EC067E4F0B004B27",0
"105-35889B9737B7D130CEBDED1EF5DE970E",0
"10-B72CAA8F15554B5E33CF0F116C69D3BD",0
"34-d53a6d592f6a4a929acb724dec23d21c",0
"140-3312CE7987A32AE32B315149F2D063CD",0
"34-e67faab3ac9c4418a6f2289a891ef31c",0
"34-46b4c4b77d6f45c5b70bdae95cee0792",1
"140-0A823E98861AFA68E1B40DCA874775FA",0
"105-253A188D2C7E3DE4D748F8F35C793F86",0
"34-7d34e8d0fa0b48feaf600ca8d0fe24dd",0
"140-3EF118D76633F744F9B21A9D2758CD81",0
"10-9D137C4D19F8FF1A9EE39155418CC75B",0
"140-597F67E9DDB4DBB8B00CF38016E5EB5C",0
"105-6B1FCAA50A1ADDE6537B82D37867B846",0
"34-3feaffa5875a45daa3335a216023845c",0
"34-c63b8ee8c010460a973b009fc7373f84",0
"34-b343dffbb75e43c69ec38fea79bc5f3a",0
"34-a1a57867f23d4e979f8011b70fb6a065",1
"10-4455124191B24541710E3C2BB10F0296",0
"105-33A85E56D0F7303953AE6B7379513FED",0
"34-44cbe6e08d8348cd8a430cea9849774d",0
"10-FB0397EC4EB5BF4092AB0F741834FB62",0
"9-C8F7B80E9CEFAF330768D7B36F60237A",0
"105-2DA50A2F9848E0C43A5FF5C31CA5E160",0
"10-EE1606DB49F503D0E0FF183294650392",0
"10-56A3F2E967AA1B6A99B3A2DBE5AA46D1",0
"105-1E8F0857BB8FFA9578B98FC0966EFF6A",0
"140-28FF7E7C3C8CB89405F37BA03371570A",0
"10-4F07AF420BF7A199E0CAEE2A6DEA9254",0
"34-9a95fb915d2e4bee9beb942c9ca38af5",1
"9-E6EAA60D08230208CCA6ECBD5173811D",0
"34-c8a1f09787a64c5ea0eed74be3ecbadf",0
"34-4c826e1b89824580973028c999a6ab16",0
"34-d7d48331c5db4c7d87bb343ffb948dd8",0
"34-50a403472fce46e4bd8eeea1cf6f5d0c",1
"34-f0061671973343dfb85e2c3196e0bcb2",0
"34-7997752f307e4892b2979d6f6455f6eb",0
"34-71fd6f683d9444fd9d3be2aada3ee459",1
"34-31bb40c370d64631ab37a8d00c6cbeb1",0
"34-6748eb8cff9b4d5f85d9e994ec0bd6f7",1
"140-08FF514D601CF00DC5659C91B9D72670",0
"34-ef75ee84b82d4437b9b96361ca2f194d",0
"140-9D4805F800780C210AD53C4DBFA88FFC",0
"34-65059535b25e4429ab61799aa661ce34",1
"34-fa9da5b23bc34ae9a69256af7898ad02",1
"34-7c0b0ace32b74e47a2da00b1e73789b1",0
"34-2ffe1f8c132146288943091f7ed19b42",1
"34-3f3cffe77d134309ae836fdef69e5295",1
"10-88C0BFFC9F4A26B4E7EAEE4B8392C654",0
"34-e41cf27c0b86426dae2e8a0a90852000",0
"10-D4DA2B744F4F1F907A6AB0FD52DF3F03",0
"10-7BEB7A8287B9163326333C8E507B88C2",0
"10-A234E29BAB05CF8A05DF1A82BA04023E",0
"9-F24889665768F403CB5CA3C4C47B7F1D",0
"10-E956534545B0CCC25BF1EC0E7D1F145D",0
"34-98c25db677fe4e97bc5d8ad3817eb249",0
"10-7D8F9DDC1B084E517F262894DA52E0C5",0
"140-2D75F12A49A32CEB2C1E817DD67BAE49",0
"10-808872722728D77DA5CA72FA3A6C2698",0
"10-46ED3ACA2E96B3D2BFF227A0693DFF3F",0
"10-7A0FE8BBDB526AD3A62B4166DBDF1D2C",0
"9-F8644FA4C89E61C24C931FE31D62A21B",0
"34-9c4969946d634e8b89d1af63051b8403",1
"9-F1F07286E7B2834735D3D55675621283",0
"10-70254B439C3CB4E95C5CA7430A417EAA",0
"34-f5b414bd802a4529b29306afb93e633e",0
"140-7D7A2C2B29475644D1DF92A3C46E0C31",0
"10-24EC2B54CC62F9301B09CBB421704CBA",0
"34-5199e81d8267475b9f109f9a17950628",1
"34-61d2f1ea31af41a4b2588c31abf4b562",0
"9-E9F703C1B4D694DCD39625F67841D301",0
"34-82dd2122a52b43a6b32fd06b14bcb530",1
"34-e23737958157420c82ed1770bea15fb1",1
"34-a2fe0ea1c4ee49b9bd97a593b6111b20",0
"34-927bd6b219b04248a7ff9ce8a6fe1b0d",0
"10-77022DCCD1CA253F590FDFBB5A1A9F8F",0
"34-e13d12d0c4684bffb851d58c96387ecc",0
"10-FBBDDABBE81927F7E01E6A3C5372F90E",0
"10-C89FAE937E075079E77E05EE7EAA958F",0
"10-A878AC77FEB89208E9F108CDE8B96507",0
"34-1451f03939ae43d3bae1bced6e2c68a6",1
"34-f841a59dfa7a4671a1b14c197b076cb5",1
"34-64dcb91b53474743b57b59d455adb9da",0
"34-b460862c735e47728f5e26862bca99c4",1
"9-F92153154BE2DBEF636196515743B2F5",0
"9-98A91393B1B434B72134FB4950C9CDB5",0
"34-e1fc17d762e445f59e105d9892f3b3c8",1
"34-ea447f7037e94925823380255b321e0f",1
"10-2B0948E194A5AA41C118E5A1F9FD8604",0
"34-3ff9ce2729944053a47b2a1e773253fb",0
"34-ef77a8c51c184013a03a7736baac274f",1
"140-4EA787FBC02313256C0587D6BB0C52CF",0
"10-24E32AEE5722CBBF7FECBDAB03487986",0
"10-960716AB189B89577E9EC8718F57E7C9",0
"34-5de62f13f06b4f45aa0b4c20987fa66c",1
"9-3E61F63E608073594789C69C2C61C2DE",0
"10-E5336DEE459B19A717CA4DC51935F8E9",0
"10-8BBCE2F79CAEC10B3E0844290949EA7B",0
"10-628D15F920F18A0DEDA8C48E6219CD2D",0
"34-5086307303de41009b2be51a37d5ca60",0
"10-EB3EFFFA34ACB9D7F2113BC5C4F8F9A3",0
"10-2A07D7A107E7CAECA051677F0B9F69A6",0
"34-ef7b754fccc94db38fa025454f0b4154",1
"34-36313a5113bb45ebbfe3c4c336cb6aa3",0
"10-A1864C08DE9207494EEC57BFCC331F36",0
"9-20570B3C341A3D5204E2DB5902BE60A7",0
"34-61eae38391564a98be78215711231ce9",0
"34-227dac9534844b29ad7471681af520ee",1
"9-29AE2A818F35302C4DA3ECC0CD72885A",0
"34-21704592525846fb994dd7b3788ba196",0
"140-CF43E236CDCF7649FDD2F02AE318B2A4",0
"34-f4378b24ef774631ba3f4be0ce0f8949",0
"105-BC2CC1A47B12E65A36E01805DF2974A8",0
"140-FF614CE60F7B644233C1CB94E1D85087",0
"34-1e574c88822b4430934aa2c070df4b4b",0
"105-C92479FEFE813A043FF51A3C20B34B2E",0
"9-2FE01C47CFAB931A8479E0636221C425",0
"34-f3d99599c7cc407fb1e6ee92d7415c6b",0
"34-ef9d77661cdb442c9dfd01ee092b610b",1
"10-AC205B718226FBBF44FCCA6BE1A2926B",0
"10-262A2ADDA71C40899791530F431512C7",0
"34-a21dda9ec4c84e6f92389a34d6b8e9d8",0
"10-88D016B413236A99537E140C0672AF4E",0
"9-2031B495391F9BDA887BD1D3B027436F",0
"34-856a1f12b0ae4d5888fa1633e9b159f1",0
"34-b95f3baa36e645eb820f2b043d41da22",0
"10-72B262762E5707D48308EC2C32A3429A",0
"140-7D04B07C930A91264BA44A8B41C4F1E0",0
"140-DA8F2C66902B33410AE75A6FACE74FA5",0
"10-5732E75DAFBCE8C35E6B99BE55491894",0
"10-091B6FEE3C38FCAE8B3932D7930B93C8",0
"34-360e1343610643c08a72d91c8e0b20e6",0
"9-00701BE659E8CDAA8245377C78E4C601",0
"34-4ff7dfc6cce8481d98c0d6eefd607721",0
"9-C17C2F99F7562C9BC2702187D0B3883D",0
"34-f89882d1af884309a3934f81488f6ea1",0
"34-0c64519553c04b95bc9c01f73b100e4f",0
"140-980668277FF6D30FA6471B516ED57E03",0
"34-29a4127acdb54bc2872cece1ec1254a0",0
"34-6cc582c5bda747c5b3ae2a86875dd57f",1
"10-12AD838A3B108DD1A88722506440CC8C",0
"105-24E66E452A8BEB66EFC914652A4057DE",0
"105-240D22C9E3B60ACDD311ED4797EF0200",0
"140-0922DD202C8372B710998907B4B935D9",0
"140-D2CC10BB9442B4268FBE9E7F0B94C840",0
"34-90bc719c213146888bfc091814f0372e",0
"34-f45c57041da24f1f9708e762fd7975b4",1
"34-0de1927e2b6449f6825c22ea8febb22f",1
"140-828A450A30C157EA3FA8E105F70223E1",0
"10-659158CA5CDD401F6C8B6700A9231F5E",0
"10-AC6994B6D896D4C5EB0D3139F5276C48",0
"34-4b44663193dc41beb34bcee86c5835c2",0
"34-d3e37411bf7c458fab4c882b4341326f",1
"140-A7B862E9130476875AC95705A2C05955",0
"105-123461049F642DF163042EA2606EBF7F",0
"140-9629A9092E278E888D35D77F4DA4F959",0
"34-a54f35625dc643f481f725dfcca7d606",0
"10-DD659CD2953F338F68888AD3C940CCB3",0
"34-540528b900bc4faa90dc254db62d05d8",0
"105-6C742AF449E53F59B1F4DD53F63DB143",0
"140-18E96782233973AACDB8FE6B8C27E2F6",0
"34-e494644ac2334f519a5df02617e3a655",1
"34-bb1e410e75324820a50042d78d73b7c9",1
"34-342c03ddbe96450db54b8807451add34",0
"140-E7C583845EAFD65A755DEC254E816742",0
"105-CED8E3523AC65F9FD8169A49B73A5285",0
"34-32efd3c11d20416cbc5d380fdacbb7f9",0
"34-abb3bc31d60a40f69b10b8749d09c4c2",0
"34-59dd4c982b11491da81139b92657f8da",0
"10-B2CB12074B5DE2F44A297992475FB676",0
"9-BAAD16F9C8D1487DFEE55729304BE5FD",0
"10-331392AB93739355301CC9BCDDCFE040",0
"9-C8960854D1BFB9FBE20BD34B0CD02FAA",0
"140-CFBF210C76671850E0144D945F692F75",0
"10-7BBB2D51A2BF3A003619D586E11B823D",0
"34-76fceb73bad94970a12d9d92eb343d83",1
"34-a209af63dd4a40188e8d83dcaae7b4b9",1
"10-667AE6D3B7DE92F5BF5B3BB4956A5B6A",0
"34-4b2ccc36cf694562957c3fbc872bf278",0
"105-00DCC61CA7257CF1B797C4D68271DF45",0
"10-CE3B1A3B0ECED63FEE880FD65583477F",0
"140-C7FE5D8B6615CDF07AB990B88E75354E",0
"9-B77D8323D59080BDAE66C14A165D2C05",0
"10-455B8B8B338635801906C537B9667F30",0
"10-078E02FAFA724ED5BDDD9F9A37A5947F",0
"140-2D05ADB6161F679A41972D9F6E3FE360",0
"10-2E56ED9C0763944A6289BA35B9227264",0
"10-837AE0BD378A4C4CD6192032D1D97F09",0
"10-A1E05CFFF447681DCB632990BCB71D6E",0
"34-2f0bfc32106e4c78a54e8d374fb0efac",0
"105-04B37CE3D1B276961CE98FC42E32DA87",0
"34-8d9c3ed42e264e26a0eda2b91164ef97",0
"9-CB071F43D6FF58F480C00B6325BEB30C",0
"10-FD14282AE1A257CB3579BCF4A3D7936C",0
"34-7239fba7d1f74e6d956a925c8624d6d6",0
"34-b402b59dfc2d4317a533ca3244b8f8f8",0
"10-8C0CCB866ADEBCFCD0AA1ECAD7FBD905",0
"34-c16736b38802452b9c734da27370857b",0
"140-51AD37ECCB3245F92FE61B935951DE5C",0
"34-ac46793b956a457d9bbefa73e0f08127",1
"34-cd2f30840b20493d9881bb9d93c3c267",1
"34-095062726b0b4e2fa9a0bb51ef601ab6",0
"10-334D5F7A8C7A32C3B4C98D479FD8702D",0
"10-E72457D5FA58F139B27C1792A16AFADA",0
"9-D052E53677D0F33FBE41CD6EFF68713B",0
"140-E29ACA00E17661B10BEFFAF5BE24A260",0
"10-3CFB368A0F4A26AE2E1F8E860AC9A438",0
"10-F13387321717A7813179DF6ECA02F2D3",0
"10-114307DEF2E559EB0262A7F45F4F85C4",0
"140-789CB56667D4AB235019FE9DBBC6EEA3",0
"9-295A285C59813364FC063B4E07B0075E",0
"34-a7d9d83ff1af4d84b4878be0ca9b2dbe",1
"140-AB01EF257FE5D4E51A224057CD1FEEAD",0
"10-432746C768B83E8C8BB323C9E5A70AAF",0
"10-E5116518569D4ABD5BA70674AB52D101",0
"10-4328C118C11E9DCCF61F827D5494B315",0
"9-6D9139E09BB5EB2BACA79AD9A5B3F65A",0
"140-D01C363FC3272EB468F2B70200274A0A",0
"34-acc40a2e2e7e439cbf9ffbb98df721a4",0
"10-B0C76EF8D3BCF5BE3C4DDB434459920A",0
"10-6051F715FCCA05531A98B31752B4C6F1",0
"34-ccc149ad74ae471ebda797208afafec4",0
"140-3CEE3F4E9DF35504DB58EFA7A266CC90",0
"9-F905A116024411232547F15873D7D419",0
"10-DC152AE471CDE821DAA33E871FECFAD5",0
"34-e9a02a8d87364a67a5357790688f7226",1
"9-BFD7C9932E5756824794E6F9BD9C0BE1",0
"10-3A70A353642BB2E0B3480F84C632E13B",0
"9-526CBD0122A8CEFBDC72E29A9E34DF51",0
"10-5F3278F31F5BAD5A51EF0A7FC444B76E",0
"10-1E711C6B6F421383465F66D375E4EBE3",0
"140-F152B3E9F8F96132A770B7FA16712B6B",0
"140-FF60C10AAA0B6515A854C4094789831C",0
"140-42897E22B3FD746EA0FA18E8348463F6",0
"34-a614bc9c7bd44a129284433b8e27a104",0
"34-514d65064f7e4bb18b4b0af3afd1a512",0
"34-ef171f2e4ac547998f0efddb4149dcc1",0
"9-3B83F5A6F982F6B4F1B3F5D1357B48DB",0
"34-70a02ba7482c4a089ee2ed5cc346e692",1
"34-0f1cc49f4bb1477cb4183b62fdcd1a16",0
"9-9B4773F4B6BC5A847BF49437D9F70C9A",0
"10-31B3BE100D720AC590E3A1D0DCE27EB9",0
"10-8B7A42578E3E9B2DD66227C2DD82C969",0
"34-97ab8db5bdb24165b6593b9bc8014e9e",1
"140-E86680478CF43F91F8C630F0F17962A1",0
"34-1fa81719e71f488d89374fb5c7c406ee",0
"140-6CC0515443769D92EC4E97FC18656ED9",0
"34-cfaa4f3060c346ddb72d33d3ed4f51ad",0
"34-ac59ec320d5b41c69d6181c988dbd1ad",0
"34-bf20cfd29beb46a781c6bd44f4cd1e36",0
"140-07C216CD6F15FB13409DE620EB42CD0B",0
"9-94EF254EF1196CFECF87E3C64AAA50DA",0
"140-E7BB46F3EAD0C30DF8455BFD492C9635",0
"34-05f7046a1d2b4a6ea6676b53b1add2a7",0
"140-475A0ED42E4BC52E13B57839D96467E6",0
"140-C0253DC108ACEB45164F6349F47959B8",0
"34-f5bdba9f0c5444cda792bf10edbf778f",0
"9-9044D149BEE8B4370275A48D3B2F8AAA",0
"10-D6F87AE75695EDD7C45BB3DD18E5657E",0
"34-141bdd607caa4e17bc5fd285a277f05d",1
"9-E5C2411FECF118E5B889F9FB77DEFD4D",0
"34-fa8d24418ce84aa1a794f5b45626791a",0
"10-733DFEC6C4E964308875F390C6C48A98",0
"10-90DB45906E3B36F6B5BF25E6BBD4197F",0
"140-815D556FCA97592E8BB7595CEA7B3F31",0
"10-A6C99FB013FAEF4FBAF3CC0E9F3D3FB4",0
"10-AE7033EAACCDE65949D10E71B0AE9B6B",0
"34-8b64b148336b4093ae1516805f2913e7",0
"140-A5B3EE4B8671B33896D23CB21B9737AA",0
"34-39c38cfdd37d47b5bb3b52435b53299c",0
"105-7DFC04D0F7E3C71E592FABB602013B69",0
"9-F6BB0A5519A20FA722BBA81393D300C7",0
"10-470B4F01F82725B68C14D0D5953BCAEE",0
"140-4B6149550CBBB407A7F36D7422FDCEC6",0
"34-40457fa03863447ebdb5f5c7c2d7a816",0
"9-5DFFC9AD0FBD8867AA2EE05AE8036D01",0
"34-cffe752f0a554a7aa32e4409781044e3",0
"10-E8CA9003ED6808195D95DDAF9BC88936",0
"10-4318B41CFA3BC549D166544D83960E21",0
"34-9d0b3dcdbcdb48d7844a64f9ccde6c50",0
"34-cc3c4e004eed4d6fadec7b944e12d5bf",0
"9-C69C2CA3A63EE062F3D9ECD2B3C2B1F4",0
"34-f26433eeaa4e474f953cae6b1b0f3b1d",1
"10-41BCFD2979D10360D9E438CD3F30D84D",0
"10-FBF4ED4B30047309CE2FD0778FC54F89",0
"10-2BF576902D5CC74723439B2E5D9E9036",0
"34-8264b7c0f60545da8b366b1df23624fb",1
"9-14222DE3086CBD0B3A7BD7A1DA7F3C23",0
"10-A0B6E74B997A4811E62CCB1FA5AD3A4E",0
"10-E15683E3A8B864A5BC91F8079B3855FF",0
"34-4246319af7a9434498be50d74210cd4e",0
"9-E4D8B20E3D0FCA83BF1C0C1D20589BE2",0
"9-66821D909F49DFE8E6FD6B8CF9275E36",0
"34-3539280b68f2434f83dcbdf7cce67add",0
"10-8379428C7366B6B29848A7D4C88E476D",0
"10-0B13F29A0730E639DE2688E904932827",0
"9-EF95FCC48D79EC908064A3232C09AB30",0
"9-97E27AAE94949666F48C971E80D3A8B5",0
"9-B030CA5FB4BE954247EC843A54FE1FBF",0
"9-CC311B43DDC460C2D8A87837EF2014FA",0
"34-48863a2433f84d69813c4c563e9f23c1",0
"10-1AFB9F8BFBA633CF2BAA90150DB65121",0
"10-5BDFFCC4805D7CAC467440B99ABC57E4",0
"9-5979BF38557082E2D8F27108A538EA92",0
"9-DAAB195F0B7967028623025A6E9AAEB1",0
"10-041DE6704F0BBDFFB6A5DB0445C1FC64",0
"10-8881B571810D3658966B68A33C69B663",0
"34-92087a981dbd4ea89952075bc0ae9ac2",0
"9-7C398798D35419A6D3CC020CC28AC3B6",0
"9-EA20AEC2CBC37FE7837C82EE2D251475",0
"9-A14DDFC1F8A349991143E4C768BABD07",0
"10-7EC07D29E0A063109EA72FB1400C64A5",0
"9-A68CF7D7B4410E88C05304E4D5B5E36E",0
"10-49F987178439817ED39428EA4B3718EA",0
"10-342F7AB813DD3E54E06F81FFEEEF996A",0
"10-8BCE5A31A94847045DF0DB84FD5D7974",0
"9-9CF84D81993BE56AA27B2A7847EB97E0",0
"34-698a87f7bca2461bbc7b8240098f3c2a",1
"10-F04D517F82B6B435D73FA29EDFFB5FFE",0
"9-2DA7F99F389A43A4FC593259B576E7B3",0
"10-91ED100ED36E2A1A5DEA01C11938AAAE",0
"34-17a530b5ec024f15b251f3559725c7f7",0
"9-E1414F6514A5B833DA4396541F43EA27",0
"105-B404CC9E95312A7117E245E138D1D86B",0
"10-521A8F6CC7D95BBEEC535E2529F98691",0
"10-A1443FB35FA6C287A861E62ADC990569",0
"9-5D72640FFAD1C5C62D981752F63CC401",0
"10-331E8DDF9D53FDA25557D94163AD4958",0
"10-319D470F0D56C055537989061E9D9A87",0
"10-A539BFFE8A0B12658CE698A6D82832BB",0
"10-609D57D2DF81A54588B393C8DBA5E481",0
"9-DB5932A5D5433ACE9A4494F2D48F8599",0
"10-E61BF94425F8F3B05F40A83E93160A2E",0
"10-A825D064684C6A1ED79452C1839D27A9",0
"10-CFF52E23660378BC95ED7139DE440F49",0
"9-5F368564B338167916FA6C84273F730D",0
"9-085B914CD913038A77BACC81BD96EBE8",0
"10-4887FCDD4BAD6F53F235C2EA84C7554C",0
"10-9318124EF31F9761B2AC821BC03135E1",0
"10-CF53B295C5896897A58F1ACE5FCAE475",0
"9-907EDDE0A055FEB60F7152BE1EC61A3B",0
"10-B1B63E848DDA1AF24BA70E1B62C688BE",0
"10-2F2D9A7C844508A7ADC079F910FBE18A",0
"10-166A34434368C8E62ED74EFAA0B04867",0
"34-1c63ef4b21f546e987b2c2bf02bf2d8a",0
"34-261d04b3d1314f93b1a3e2f35741c252",0
"140-9882351D58E1AA14389DF7D369268D9F",0
"9-7D3F27123AB4229301863ED49DBAC69A",0
"10-3F8FA46849A65F63B7C81AD5C6D29FDD",0
"9-983BBA7D4B9A0EA038CEF29C5D72F3A4",0
"34-14f3bd6173d84624ae87e9fee512ef60",0
"140-3E3CA0A7EFA500A1ED7D949C06D39FEC",0
"34-29c8cfadf4f14b06b71bcc873999f7ba",0
"9-9A1138EED1EE2EC7BDC2A6AC5699D765",0
"105-B9E1641F5087656B6C303A1CEF492D85",0
"9-D4AF6D1C7B0FB8656AB2B0BFC77C2798",0
"9-CCE6FF2199721A1605EEEEDE4A3E647D",0
"34-fcff19e6b230448aa406d40061a53ab3",0
"34-d82be15fc2f34727a195d35963d38021",0
"10-8F8C0D54F610D47D5C083F23DBEA1000",0
"10-B60F15568C1BDAB6496D8D3C221F2885",0
"10-CBC80832E996017718693178B26EE53D",0
"10-EE450E9F1851D41BF3184E936CF4DD7C",0
"9-70DBD2FDAA88FEF5B598A7CD441AE39D",0
"10-B201F2A74B6A89A5DDC0BD2626D98F58",0
"10-50DF2BF69A2B058EA0089D8FA187B09D",0
"34-f5d50a7289e04530a63590b0341bac3f",0
"34-42fda88209b04f789607b1615996c926",0
"34-786a823c0a3640629e81b29029e271e7",0
"34-68242a6570914fb895dc40300c65891a",0
"140-5C1DEBBF425C7EB510A4540A611119FF",0
"10-804D95220083C75B232F47B65B115112",0
"10-DE843D453976A0B020E3C0D7DAA80E3D",0
"34-6cba8cc828a844feb22250a34a8e04e6",0
"10-9B0CAAC8AA95919CF674D1AF3E54F431",0
"10-1530A9B486CFBD270604A20F92FAD45B",0
"10-49897C6B6FF49EF6B41D0DF8F6FF2867",0
"9-C913B5CE8850C41CCB38123AB8C040CF",0
"10-5CF4F4A79F9FC9C6FFCAA14108DB6ABC",0
"10-970D03B998DDB157EFFB84DD85D021DF",0
"10-E8531D25A1770BB676F87EF101FE7E5C",0
"9-8BF1E7A5D73FF9E29ABA1C271F196F7A",0
"140-6E06C6BE5B3B9B285E5753573025635A",0
"34-59adec11051d47868e1e52bdd29a804c",0
"9-633EAB255E4BC59B41559758B62806FD",0
"10-8BF2B071B09CB441220457949A2F85C7",0
"9-0F01107B903686762F605EE4262D3BF4",0
"10-16E55520961B3B946FB19E595DE92983",0
"10-44587968232E6B24F242CD72B2FB2368",0
"34-5c61a5587755466cb99d81a2e4d78a9b",0
"10-1587430341F22557A6E73F3A17790251",0
"10-AFA8C9F9F5DD0988020160C3ACFB919C",0
"9-D34E45FCBB372C2994381FE804EFB9CB",0
"34-50f5e1714e124afaa04b0e5d4babb322",0
"140-416C2AEE54025898D0F8E067A30AAE37",0
"9-2EFF3B955E6583E7178D9C4E3C01F460",0
"34-c75cb53160274c6f9e8625953b51b919",0
"105-35A2B5DC4DBB152ADA0EC24F28199541",0
"9-9751888F1ACFB2A48F5D23A66868DE74",0
"9-9CCFBFB3012C8278AABB2B0F190A4D98",0
"105-D3D495C3E1F692191C3A22B177027DB7",0
"34-798e593f1e38410aa20a29001ec43d2f",0
"140-4f12e4d1-9c52-44c8-800a-13f9c6e1ad7a",0
"34-7bfda835b1504d0eb4a917a14960f667",0
"9-E5CEC4581AD91FCA2BBE72C1189D9B2E",0
"105-9FFAFDDF8D8EED3289411658E3EEDE17",0
"140-EA3D386CD5F1F87DF550A1E082717999",0
"10-F76013D5EED755A575FB2B88C542E0F0",0
"9-B5BA1AE5679FAC956D5DD06B8EBB22B4",0
"34-5f749c78b1b640999109c637a4885486",1
"9-3789B3010FBA4CA9E4CCBD19F2A9BDB7",0
"9-1AC66387856C404C88DC4843043DB068",0
"10-FE8E19594C5ED75BCDF4D4CC7BBD317A",0
"10-A73776A71D072169096638B83C8F135D",0
"9-33E5AC7CC9A9C3D570FEF7D983B8C8DE",0
"10-06B3830C892109D672666A5D7C8B7E03",0
"34-355680f413974dcd88acb328aa970b27",0
"10-8DE24DA29DF4ABA1720495D86C3BF30D",0
"9-471DA0365D5528AA7B8A3134B96F2E39",0
"34-c33d0b87572c4decb0f5f9c7497ea84b",1
"10-AF702B2248C06933985F687AF316A497",0
"9-18BBE202C3E1127640832ED2005D3B88",0
"9-AC016CB851D9B457397D0E19CA47D92B",0
"9-91C897A26C5CDB78435DB19D6395AD06",0
"34-41d51abacec44cb2b528946704046232",0
"10-305005660E1A20EF23259A3D3F7BA061",0
"10-68D3C61660133A6953AB91FC8E639D9D",0
"9-F9288A1C932CD9EE3A0D6949AF8796B4",0
"10-154A9E0C3A8F7B42352532C3360E1649",0
"10-B85A87160B215DF8D615201838435609",0
"10-4A8C4F67918C8DB17DA82C6E99CE49C5",0
"10-0325605BA098E50A513937A3B6F16511",0
"10-DE612681BB54BA27337C5F94D5E23310",0
"10-E1D2CC15092883BA8C7D54005640F170",0
"10-366FFDD0E84DFD2E92A65D4552DCFD99",0
"10-BACCF47C23659BB93BF9F6DC2F6576A7",0
"10-008656956AEE5220E10EB669AA709337",0
"34-336f0f5c2ce74daea5fc3382381e6fd4",0
"10-03262E4F2099A41A7DC30DA1EA9F0643",0
"140-11F60BF75D662A364CD4F33B4E25D0E8",0
"9-C702ED4191B7E1FA7E41DF9899CD7F4B",0
"10-92990BC2DFF43F3B6760E52916777748",0
"10-47C98C74034BC8D02FEEE6CA8D86CD3E",0
"9-B1E9CD325674A069C739181C422E18E4",0
"10-1191D73C96A9350C91B0394AF37843E5",0
"34-24258a4d9b8448e1a7e1323e02a73d92",0
"34-8a0d6dd9799243eebbd1fad2a907b096",0
"9-E75D7B7F4D9C9F3BF2C7CF713DFC7B92",0
"10-2037B06F2F1C344972A834D6D9F69BA6",0
"9-41AFE54F22E109012930123723B770D2",0
"10-B708E7614484F52D577820BC97644910",0
"10-B8B5C99693DB04FDCC68A17C74ADC0EA",0
"34-842119c4d31a45bd80efb1c60b8c113f",0
"10-064C06BBBA9C57E0A08E7BC9C01E0F02",0
"9-E567A770E41BA9630B114FFAA7F6AD6D",0
"34-aa60bcff8521449db3a6223b4e11e1f3",0
"10-2632610AD79BF22EF5120F9C631AB5DC",0
"34-1e7e9bbe71184b99a826a24f8153000c",0
"34-efe47d3f32fe40bd901cfc0bac42ebd7",0
"10-0B0CD31ACE73BB952E8CB9D6889A6811",0
"9-0E4B5DA4D25CACD0B5B75735389B0BDD",0
"10-7B9C7BE9FAAE74E6548424C1DAF094AE",0
